product_id,product_name,brand,category,current_url,new_proteinlab_url,affiliate_link_id,channel_id,status,notes
maeil-bio-greek-plain-150,매일 바이오 그릭요거트 플레인 150g,매일 바이오,yogurt,https://www.coupang.com/vp/products/9281513889?itemId=27479763128&vendorItemId=94444935650&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+150g&searchId=f642a3843961587&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvjqhz,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
maeil-bio-greek-plain-400,매일 바이오 그릭요거트 플레인 400g,매일 바이오,yogurt,https://www.coupang.com/vp/products/8787833517?itemId=25584183005&vendorItemId=92575077399&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+400g&searchId=742a939a4557970&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mmyvk3on,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
maeil-bio-greek-togo-honey-120,매일 바이오 그릭요거트 to go 허니 120g,매일 바이오,yogurt,https://www.coupang.com/vp/products/8310404657?itemId=28029010707&vendorItemId=94986131697&q=매일%20바이오%20그릭요거트%20to%20go%20허니%20120g&searchId=b31127694087891&sourceType=search&itemsCount=36&searchRank=0&rank=0,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
maeil-bio-greek-togo-plain-120,매일 바이오 그릭요거트 to go 플레인 120g,매일 바이오,yogurt,https://www.coupang.com/vp/products/8312114740?itemId=27988823442&vendorItemId=94946464409&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+to+go+%ED%94%8C%EB%A0%88%EC%9D%B8+120g&searchId=df9b57cc4580462&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvks4e,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
maeil-bio-greek-unsweetened-150,매일 바이오 그릭요거트 무가당 플레인 150g,매일 바이오,yogurt,https://www.coupang.com/vp/products/9281513889?itemId=27479763128&vendorItemId=94444935650&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%AC%B4%EA%B0%80%EB%8B%B9+%ED%94%8C%EB%A0%88%EC%9D%B8+150g&searchId=7d71663b517872&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvd3ly,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
maeil-bio-greek-unsweetened-400,매일 바이오 그릭요거트 무가당 플레인 400g,매일 바이오,yogurt,https://www.coupang.com/vp/products/6809405272?itemId=18633943476&vendorItemId=91144871051&q=매일%20바이오%20그릭요거트%20무가당%20플레인%20400g&searchId=7740856a2369855&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvi6zb,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
maeil-bio-greek-unsweetened-80,매일 바이오 그릭요거트 무가당 플레인 80g,매일 바이오,yogurt,https://www.coupang.com/vp/products/8960395129?itemId=13743166161&vendorItemId=80993989084&pickType=COU_PICK&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%AC%B4%EA%B0%80%EB%8B%B9+%ED%94%8C%EB%A0%88%EC%9D%B8+80g&searchId=4705e73f4558762&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvj2jh,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
maeil-bio-greek-unsweetened-800,매일 바이오 그릭요거트 무가당 플레인 800g,매일 바이오,yogurt,https://www.coupang.com/vp/products/7216495213?itemId=19225557711&vendorItemId=86342201460&pickType=COU_PICK&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%AC%B4%EA%B0%80%EB%8B%B9+%ED%94%8C%EB%A0%88%EC%9D%B8+800g&searchId=ad54a40d2539559&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvjg1x,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
marketo-nature-oh-granola-proteinbar-40,오 그래놀라 단백질바 40g,마켓오네이처,bar,https://link.coupang.com/a/fg2LOWn92G,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
milit-proteinshake-banana-40,단백질 쉐이크 (바나나맛),밀잇,shake,https://link.coupang.com/a/fg0pMlKPWS,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
milit-proteinshake-cereal-40,단백질 쉐이크 (시리얼맛),밀잇,shake,https://link.coupang.com/a/fg0KZKlAzc,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
milit-proteinshake-chocolate-40,단백질 쉐이크 (초콜릿맛),밀잇,shake,https://link.coupang.com/a/fg0ovezIaG,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
milit-proteinshake-coffee-40,단백질 쉐이크 (커피맛),밀잇,shake,https://link.coupang.com/a/fg0o9ofp2y,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
milit-proteinshake-matcha-choco-cookie-40,단백질 쉐이크 (말차초코쿠키맛),밀잇,shake,https://link.coupang.com/a/fg0JjyVTgW,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
milit-proteinshake-melon-40,단백질 쉐이크 (멜론맛),밀잇,shake,https://link.coupang.com/a/fg0KlvvkZ2,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
milit-proteinshake-pistachio-40,단백질 쉐이크 (피스타치오맛),밀잇,shake,https://link.coupang.com/a/fg0LHqnOto,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
mymil-furotein-choco-250,퓨로틴 (초코맛),마이밀,drink,https://link.coupang.com/a/e8M4zXY6Oi,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
mymil-furotein-goguma-250,퓨로틴 (고구마맛),마이밀,drink,,,,proteinlab,PENDING,No existing Coupang URL. Enter a newly issued ProteinLab link.
mymil-furotein-gosohan-250,퓨로틴 (고소한맛),마이밀,drink,,,,proteinlab,PENDING,No existing Coupang URL. Enter a newly issued ProteinLab link.
mymil-new-proteinbar,뉴프로틴바,마이밀,bar,https://link.coupang.com/a/fg2dxlvoXc,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
mymil-newprotein-banana-190,뉴프로틴 (바나나),마이밀,drink,https://link.coupang.com/a/e8OnPfOtgq,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
mymil-newprotein-deepchoco-190,뉴프로틴 (딥초코),마이밀,drink,https://link.coupang.com/a/e8OhZGfWDc,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
mymil-newprotein-goatmilk-190,뉴프로틴 (산양유),마이밀,drink,https://link.coupang.com/a/e8OiKnP2vk,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
mymil-newprotein-original-190,뉴프로틴 (오리지널),마이밀,drink,https://link.coupang.com/a/e8Ohtei1ds,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
myprotein-6layer-triple-chocolate-fudge-60,6 레이어 프로틴바 (트리플 초콜릿 퍼지),마이프로틴,bar,,,,proteinlab,PENDING,No existing Coupang URL. Enter a newly issued ProteinLab link.
myprotein-protein-wafer-42,프로틴 와퍼,마이프로틴,bar,https://link.coupang.com/a/fg2FwFnOKG,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
myprotein-soft-caramel-choco,소프트 단백질바 (카라멜 초코),마이프로틴,bar,https://link.coupang.com/a/fg2eFA6KVE,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
myprotein-soft-lemon-earlgrey,소프트 단백질바 (레몬 얼그레이),마이프로틴,bar,https://link.coupang.com/a/fg2d57avQW,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
myprotein-soft-strawberry-yogurt,소프트 단백질바 (딸기 요거트),마이프로틴,bar,https://link.coupang.com/a/fg2fgPewxM,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
newcare-all-protein-41g,올프로틴 41g (초코맛),뉴케어,drink,https://link.coupang.com/a/e8NyraGXKK,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
newcare-all-protein-41g-coffee-350,올프로틴 41g (커피우유맛),뉴케어,drink,https://link.coupang.com/a/e8NCVm177s,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
newcare-all-protein-41g-savory-350,올프로틴 41g (고소한맛),뉴케어,drink,https://link.coupang.com/a/e8NAL6Css8,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
newcare-all-protein-banana-245,올프로틴 (바나나),뉴케어,drink,https://link.coupang.com/a/e8MLDK6g1c,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
newcare-all-protein-choco-245,올프로틴 (초콜릿),뉴케어,drink,https://link.coupang.com/a/e8MJ6pkgtV,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
newcare-all-protein-plant-savory-250,올프로틴 식물성단백질 (고소한맛),뉴케어,drink,https://link.coupang.com/a/e8MOjG199o,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
newcare-all-protein-savory-245,올프로틴 (고소한맛),뉴케어,drink,https://link.coupang.com/a/e8MPMNp7tc,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
newcare-olprotein-water-apple-350,올프로틴 워터 (사과),뉴케어,drink,https://link.coupang.com/a/e8NmhcH0km,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
newcare-olprotein-water-lemon-350,올프로틴 워터 (레몬),뉴케어,drink,https://link.coupang.com/a/e8NlDmSv4C,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
nobrand-proteinbar-choco,단백질바 초코,노브랜드,bar,,,,proteinlab,PENDING,No existing Coupang URL. Enter a newly issued ProteinLab link.
nobrand-proteinbar-mini,단백질바 미니,노브랜드,bar,https://link.coupang.com/a/fg2BRZBO4y,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
oatmont-protein-choco-250,프로틴 (초콜릿),오트몬드,drink,https://link.coupang.com/a/e8NoP5tVEP,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
oatmont-protein-cookiecream-250,프로틴 (쿠키앤크림),오트몬드,drink,https://link.coupang.com/a/e8NpFXg31o,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
oatmont-protein-savory-250,프로틴 (고소한맛),오트몬드,drink,https://link.coupang.com/a/e8Nn27XAES,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
ondanbaek-protein-bar-apple-cranberry-50,프로틴바 (애플크랜베리),온단백,bar,https://www.coupang.com/vp/products/9004312871?itemId=26388106664&vendorItemId=93364470969&q=%EC%98%A8%EB%8B%A8%EB%B0%B1+%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94+%28%EC%95%A0%ED%94%8C%ED%81%AC%EB%9E%9C%EB%B2%A0%EB%A6%AC%29&searchId=57088303446478&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyluhz1,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
ondanbaek-protein-bar-chocolate-fudge-50,프로틴바 (초콜릿퍼지),온단백,bar,https://www.coupang.com/vp/products/9004389967?itemId=26388520629&vendorItemId=93364878631&q=%EC%98%A8%EB%8B%A8%EB%B0%B1+%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94+%28%EC%B4%88%EC%BD%9C%EB%A0%9B%ED%8D%BC%EC%A7%80%29&searchId=04036658951213&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyluv1y,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
oneuldanbaek-caramel-latte-250,오늘단백 (카라멜라떼),오늘단백,drink,,,,proteinlab,PENDING,No existing Coupang URL. Enter a newly issued ProteinLab link.
oneuldanbaek-choco-latte-250,오늘단백 (초코라떼),오늘단백,drink,,,,proteinlab,PENDING,No existing Coupang URL. Enter a newly issued ProteinLab link.
oneuldanbaek-dolce-latte-250,오늘단백 (돌체라떼),오늘단백,drink,,,,proteinlab,PENDING,No existing Coupang URL. Enter a newly issued ProteinLab link.
oneuldanbaek-milkchoco-caramel-bar-48,밀크초코 카라멜 바,오늘단백,bar,https://link.coupang.com/a/fg2l1yzC8W,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
oneuldanbaek-milkchoco-cheesecake-bar-48,밀크초코 치즈케이크 바,오늘단백,bar,https://link.coupang.com/a/fg2luAbzlB,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
oneuldanbaek-milkchoco-pistachio-bar-48,밀크초코 피스타치오 바,오늘단백,bar,https://link.coupang.com/a/fg2mRMldv2,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
oneuldanbaek-milkchoco-strawberry-bar-48,밀크초코 스트로베리 바,오늘단백,bar,https://link.coupang.com/a/fg2kIuOQPQ,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
organica-ola-chewy-protein-bar-berry-almond-35,올라 츄이프로틴바 (베리아몬드),올가니카,bar,https://link.coupang.com/a/fg2vkuGroy,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
organica-ola-chewy-protein-bar-peanut-cacao-35,올라 츄이프로틴바 (피넛카카오),올가니카,bar,https://link.coupang.com/a/fg2Ac4fOx2,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
pasteur-easyprotein-cereal-250,이지프로틴 (시리얼),롯데웰푸드,drink,https://link.coupang.com/a/e8OkgllzwW,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
pasteur-easyprotein-lowsugar-choco-250,이지프로틴 저당 (초콜릿),롯데웰푸드,drink,https://link.coupang.com/a/e8NSF0vxf2,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
post-proteinbar,단백질바,포스트,bar,https://link.coupang.com/a/fg12TVZwyG,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
post-proteinbar-mini,단백질바 미니,포스트,bar,https://link.coupang.com/a/fg2AN90mC4,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
ppaeba-realchoco-proteinbar-cookies-cream-40,리얼초콜릿 프로틴바 쿠키앤크림 40g,빼바,bar,https://link.coupang.com/a/fg2J2if8c8,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
ppaeba-realchoco-proteinbar-dark-40,리얼초콜릿 프로틴바 다크 40g,빼바,bar,https://link.coupang.com/a/fg2IbmLplI,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
ppaeba-realchoco-proteinbar-greek-yogurt-40,리얼초콜릿 프로틴바 그릭요거트 40g,빼바,bar,https://link.coupang.com/a/fg2KHk8LGm,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
ppaeba-realchoco-proteinbar-white-40,리얼초콜릿 프로틴바 화이트 40g,빼바,bar,https://link.coupang.com/a/fg2JbiVgYK,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
proteinbangatgan-harudanbaekbar-blacksesame,하루단백바 (흑임자),프로틴방앗간,bar,https://link.coupang.com/a/fg13A7upps,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
proteinbangatgan-harudanbaekbar-cheeseberry,하루단백바 (치즈베리),프로틴방앗간,bar,https://link.coupang.com/a/fg157rmiCi,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
proteinbangatgan-harudanbaekbar-jetchococake,하루단백바 (제트초코케이크),프로틴방앗간,bar,https://link.coupang.com/a/fg2fSavbyu,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
proteone-proteinshake-black-sesame-40,단백질 쉐이크 (흑임자맛),프로티원,shake,https://link.coupang.com/a/fg0dzkkr9g,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
proteone-proteinshake-choco-40,단백질 쉐이크 (초코맛),프로티원,shake,https://link.coupang.com/a/fgZ1KR8TrE,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
proteone-proteinshake-coffee-40,단백질 쉐이크 (커피맛),프로티원,shake,https://link.coupang.com/a/fgZ27kGoNw,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
proteone-proteinshake-grain-40,단백질 쉐이크 (곡물맛),프로티원,shake,https://link.coupang.com/a/fg0jJ5P9S8,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
proteone-proteinshake-strawberry-40,단백질 쉐이크 (딸기맛),프로티원,shake,https://link.coupang.com/a/fg0cYwKeom,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
pulmuone-dannon-greek-unsweetened-90,풀무원다논 그릭요거트 무가당 플레인 90g,풀무원다논,yogurt,https://www.coupang.com/vp/products/1261683219?itemId=19225059882&vendorItemId=86341716285&pickType=COU_PICK&q=%ED%92%80%EB%AC%B4%EC%9B%90%EB%8B%A4%EB%85%BC+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%AC%B4%EA%B0%80%EB%8B%B9+%ED%94%8C%EB%A0%88%EC%9D%B8+90g&searchId=958325b44496456&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mmyvdlxw,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
quest-nutrition-protein-bar-blueberry-muffin-60,단백질바 (블루베리 머핀),퀘스트 뉴트리션,bar,https://link.coupang.com/a/fg10AtFbJk,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
quest-nutrition-protein-bar-chocolate-chip-cookie-dough-60,단백질바 (초코칩 쿠키도우),퀘스트 뉴트리션,bar,https://link.coupang.com/a/fg1Z1J4xRQ,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
quest-nutrition-protein-bar-chocolate-peanutbutter-60,단백질바 (초콜릿 피넛버터),퀘스트 뉴트리션,bar,https://link.coupang.com/a/fg1WbRVWFM,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
quest-nutrition-protein-bar-cookie-cream-60,단백질바 (쿠키 앤 크림),퀘스트 뉴트리션,bar,https://link.coupang.com/a/fg1ZqHiJsi,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
quest-nutrition-protein-bar-deep-chocolate-chip-cookie-dough-60,단백질바 (딥 초콜릿칩 쿠키도우),퀘스트 뉴트리션,bar,https://link.coupang.com/a/fg1XtIkg8W,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
quest-nutrition-protein-bar-deep-dish-cookie-cream-60,단백질바 (딥디쉬 쿠키 앤 크림),퀘스트 뉴트리션,bar,https://link.coupang.com/a/fg11Ouyxsi,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
quest-nutrition-protein-bar-double-chocolate-chunk-60,단백질바 (더블 초콜릿 청크),퀘스트 뉴트리션,bar,https://link.coupang.com/a/fg1Vxxl8RU,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
quest-nutrition-protein-bar-lemon-cake-60,단백질바 (레몬 케이크),퀘스트 뉴트리션,bar,https://link.coupang.com/a/fg1X8kYz24,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
quest-nutrition-protein-bar-mint-chocolate-chunk-60,단백질바 (민트 초콜릿 청크),퀘스트 뉴트리션,bar,https://link.coupang.com/a/fg1YOovAfQ,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
quest-nutrition-protein-bar-oatmeal-chocolate-chip-60,단백질바 (오트밀 초콜릿 칩),퀘스트 뉴트리션,bar,https://link.coupang.com/a/fg1WPtlsVE,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
quest-nutrition-protein-bar-smores-60,단백질바 (스모어),퀘스트 뉴트리션,bar,https://link.coupang.com/a/fg12mQAtwr,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
quest-nutrition-protein-bar-white-chocolate-raspberry-60,단백질바 (화이트 초콜릿 라즈베리),퀘스트 뉴트리션,bar,https://link.coupang.com/a/fg11eGcoFw,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sangha-organic-greek-apple-kale-120,상하목장 유기농 그릭요거트 사과&케일 120g,상하목장,yogurt,https://www.coupang.com/vp/products/8310686156?itemId=24017155081&vendorItemId=91037760522&q=상하목장%20유기농%20그릭요거트%20사과&케일%20120g&searchId=bde7f3b74622932&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvomd1,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sangha-organic-greek-blueberry-kale-120,상하목장 유기농 그릭요거트 블루베리&케일 120g,상하목장,yogurt,https://www.coupang.com/vp/products/8310686192?itemId=24017155135&vendorItemId=91037760602&pickType=COU_PICK&q=상하목장%20유기농%20그릭요거트%20블루베리&케일%20120g&searchId=5b3db34f4624978&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvovia,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sangha-organic-greek-plain-80,상하목장 유기농 그릭요거트 플레인 80g,상하목장,yogurt,https://www.coupang.com/vp/products/8593813433?itemId=24949791853&vendorItemId=91955683918&q=%EC%83%81%ED%95%98%EB%AA%A9%EC%9E%A5+%EC%9C%A0%EA%B8%B0%EB%86%8D+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+80g&searchId=6b2746c6406435&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mmyveq3c,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sangha-organic-greek-unsweetened-400,상하목장 유기농 그릭요거트 무가당 플레인 400g,상하목장,yogurt,https://www.coupang.com/vp/products/8566052890?itemId=25438448255&vendorItemId=93564298776&q=상하목장%20유기농%20그릭요거트%20무가당%20플레인%20400g&searchId=4b1d09ce4528725&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvf244,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sangha-organic-greek-unsweetened-80,상하목장 유기농 그릭요거트 무가당 플레인 80g,상하목장,yogurt,https://www.coupang.com/vp/products/8593813440?itemId=24949791948&vendorItemId=91955683966&pickType=COU_PICK&q=상하목장%20유기농%20그릭요거트%20무가당%20플레인%2080g&searchId=d1b1b0ff957960&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvdb5a,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
selex-protein-nutsbar,프로틴 너츠바,셀렉스,bar,https://link.coupang.com/a/fg2adLWQqi,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
selex-proteinbar-berryoat,프로틴바 베리오트,셀렉스,bar,https://link.coupang.com/a/fg19zNImSO,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sellex-profit-banana-250,프로핏 (바나나),셀렉스,drink,https://link.coupang.com/a/e8MSIticfs,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sellex-profit-milk-vanilla-250,프로핏 (밀크 바닐라),셀렉스,drink,https://link.coupang.com/a/e8MRblZJls,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sellex-profit-mocha-chocolate-250,프로핏 (모카 초콜릿),셀렉스,drink,https://link.coupang.com/a/e8MRZ5k8bY,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
