product_id,product_name,category,affiliate_url,source_file,used_pages,duplicate_count,is_affiliate,site,status,notes
benof-softbar-roasted-sweetpotato,베노프 소프트바 (군고구마),bar,https://link.coupang.com/a/fg1RZCYw4i,app/data/barProductsData.json,/bars | /product/benof-softbar-roasted-sweetpotato | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
benof-softbar-berry-cheesecake,베노프 소프트바 (베리베리치즈케이크),bar,https://link.coupang.com/a/fg1SyycJgq,app/data/barProductsData.json,/bars | /product/benof-softbar-berry-cheesecake | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
syntha6-crispy-choco,비에스엔 프로틴 크리스프 단백질바 (초콜릿 크런치),bar,https://link.coupang.com/a/fg1Th9SVG0,app/data/barProductsData.json,/bars | /product/syntha6-crispy-choco | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
bsn-protein-crisp-peanut-butter-crunch,비에스엔 프로틴 크리스프 단백질바 (피넛 버터 크런치),bar,https://link.coupang.com/a/fg1Ugh9grc,app/data/barProductsData.json,/bars | /product/bsn-protein-crisp-peanut-butter-crunch | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
bsn-protein-crisp-salted-toffee-pretzel,비에스엔 프로틴 크리스프 단백질바 (솔티드 토피 프레첼),bar,https://link.coupang.com/a/fg1UR5U9rU,app/data/barProductsData.json,/bars | /product/bsn-protein-crisp-salted-toffee-pretzel | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
quest-nutrition-protein-bar-double-chocolate-chunk-60,퀘스트 뉴트리션 단백질바 (더블 초콜릿 청크),bar,https://link.coupang.com/a/fg1Vxxl8RU,app/data/barProductsData.json,/bars | /product/quest-nutrition-protein-bar-double-chocolate-chunk-60 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
quest-nutrition-protein-bar-chocolate-peanutbutter-60,퀘스트 뉴트리션 단백질바 (초콜릿 피넛버터),bar,https://link.coupang.com/a/fg1WbRVWFM,app/data/barProductsData.json,/bars | /product/quest-nutrition-protein-bar-chocolate-peanutbutter-60 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
quest-nutrition-protein-bar-oatmeal-chocolate-chip-60,퀘스트 뉴트리션 단백질바 (오트밀 초콜릿 칩),bar,https://link.coupang.com/a/fg1WPtlsVE,app/data/barProductsData.json,/bars | /product/quest-nutrition-protein-bar-oatmeal-chocolate-chip-60 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
quest-nutrition-protein-bar-deep-chocolate-chip-cookie-dough-60,퀘스트 뉴트리션 단백질바 (딥 초콜릿칩 쿠키도우),bar,https://link.coupang.com/a/fg1XtIkg8W,app/data/barProductsData.json,/bars | /product/quest-nutrition-protein-bar-deep-chocolate-chip-cookie-dough-60 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
quest-nutrition-protein-bar-lemon-cake-60,퀘스트 뉴트리션 단백질바 (레몬 케이크),bar,https://link.coupang.com/a/fg1X8kYz24,app/data/barProductsData.json,/bars | /product/quest-nutrition-protein-bar-lemon-cake-60 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
quest-nutrition-protein-bar-mint-chocolate-chunk-60,퀘스트 뉴트리션 단백질바 (민트 초콜릿 청크),bar,https://link.coupang.com/a/fg1YOovAfQ,app/data/barProductsData.json,/bars | /product/quest-nutrition-protein-bar-mint-chocolate-chunk-60 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
quest-nutrition-protein-bar-cookie-cream-60,퀘스트 뉴트리션 단백질바 (쿠키 앤 크림),bar,https://link.coupang.com/a/fg1ZqHiJsi,app/data/barProductsData.json,/bars | /product/quest-nutrition-protein-bar-cookie-cream-60 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
quest-nutrition-protein-bar-chocolate-chip-cookie-dough-60,퀘스트 뉴트리션 단백질바 (초코칩 쿠키도우),bar,https://link.coupang.com/a/fg1Z1J4xRQ,app/data/barProductsData.json,/bars | /product/quest-nutrition-protein-bar-chocolate-chip-cookie-dough-60 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
quest-nutrition-protein-bar-blueberry-muffin-60,퀘스트 뉴트리션 단백질바 (블루베리 머핀),bar,https://link.coupang.com/a/fg10AtFbJk,app/data/barProductsData.json,/bars | /product/quest-nutrition-protein-bar-blueberry-muffin-60 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
quest-nutrition-protein-bar-white-chocolate-raspberry-60,퀘스트 뉴트리션 단백질바 (화이트 초콜릿 라즈베리),bar,https://link.coupang.com/a/fg11eGcoFw,app/data/barProductsData.json,/bars | /product/quest-nutrition-protein-bar-white-chocolate-raspberry-60 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
quest-nutrition-protein-bar-deep-dish-cookie-cream-60,퀘스트 뉴트리션 단백질바 (딥디쉬 쿠키 앤 크림),bar,https://link.coupang.com/a/fg11Ouyxsi,app/data/barProductsData.json,/bars | /product/quest-nutrition-protein-bar-deep-dish-cookie-cream-60 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
quest-nutrition-protein-bar-smores-60,퀘스트 뉴트리션 단백질바 (스모어),bar,https://link.coupang.com/a/fg12mQAtwr,app/data/barProductsData.json,/bars | /product/quest-nutrition-protein-bar-smores-60 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
post-proteinbar,포스트 단백질바,bar,https://link.coupang.com/a/fg12TVZwyG,app/data/barProductsData.json,/bars | /product/post-proteinbar | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
proteinbangatgan-harudanbaekbar-blacksesame,프로틴방앗간 하루단백바 (흑임자),bar,https://link.coupang.com/a/fg13A7upps,app/data/barProductsData.json,/bars | /product/proteinbangatgan-harudanbaekbar-blacksesame | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
ondanbaek-protein-bar-apple-cranberry-50,온단백 프로틴바 (애플크랜베리),bar,https://www.coupang.com/vp/products/9004312871?itemId=26388106664&vendorItemId=93364470969&q=%EC%98%A8%EB%8B%A8%EB%B0%B1+%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94+%28%EC%95%A0%ED%94%8C%ED%81%AC%EB%9E%9C%EB%B2%A0%EB%A6%AC%29&searchId=57088303446478&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyluhz1,app/data/barProductsData.json,/bars | /product/ondanbaek-protein-bar-apple-cranberry-50 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
ondanbaek-protein-bar-chocolate-fudge-50,온단백 프로틴바 (초콜릿퍼지),bar,https://www.coupang.com/vp/products/9004389967?itemId=26388520629&vendorItemId=93364878631&q=%EC%98%A8%EB%8B%A8%EB%B0%B1+%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94+%28%EC%B4%88%EC%BD%9C%EB%A0%9B%ED%8D%BC%EC%A7%80%29&searchId=04036658951213&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyluv1y,app/data/barProductsData.json,/bars | /product/ondanbaek-protein-bar-chocolate-fudge-50 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
proteinbangatgan-harudanbaekbar-cheeseberry,프로틴방앗간 하루단백바 (치즈베리),bar,https://link.coupang.com/a/fg157rmiCi,app/data/barProductsData.json,/bars | /product/proteinbangatgan-harudanbaekbar-cheeseberry | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
himnaego-protein-bar-dark-chocolate-50,힘내고 단백질바 (다크 초콜릿),bar,https://www.coupang.com/vp/products/7714630927?itemId=20688361215&vendorItemId=87999990294&q=%ED%9E%98%EB%82%B4%EA%B3%A0+%EB%8B%A8%EC%A7%88%EB%B0%94+%28%EB%8B%A4%ED%81%AC+%EC%B4%88%EC%BD%9C%EB%A6%BF%29&searchId=c449fd41844298&sourceType=search&itemsCount=36&searchRank=15&rank=15&traceId=mmylluzq,app/data/barProductsData.json,/bars | /product/himnaego-protein-bar-dark-chocolate-50 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
nobrand-proteinbar-choco,노브랜드 단백질바 초코,bar,,app/data/barProductsData.json,/bars | /product/nobrand-proteinbar-choco | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,MISSING_RAW_URL,No raw Coupang URL in product data.
thedanbaek-crunchbar-choco,더단백 크런치바 (초코),bar,https://link.coupang.com/a/fg18UVoms0,app/data/barProductsData.json,/bars | /product/thedanbaek-crunchbar-choco | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
selex-proteinbar-berryoat,셀렉스 프로틴바 베리오트,bar,https://link.coupang.com/a/fg19zNImSO,app/data/barProductsData.json,/bars | /product/selex-proteinbar-berryoat | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
selex-protein-nutsbar,셀렉스 프로틴 너츠바,bar,https://link.coupang.com/a/fg2adLWQqi,app/data/barProductsData.json,/bars | /product/selex-protein-nutsbar | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
thedanbaek-crunchbar-peanutbutter,더단백 크런치바 (피넛버터),bar,https://link.coupang.com/a/fg2aVNVstg,app/data/barProductsData.json,/bars | /product/thedanbaek-crunchbar-peanutbutter | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
thedanbaek-mildbar-almondcookie,더단백 마일드바 (아몬드쿠키),bar,https://link.coupang.com/a/fg2b6dldHE,app/data/barProductsData.json,/bars | /product/thedanbaek-mildbar-almondcookie | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
hymune-activebar-nuts,하이뮨 액티브바 (넛츠),bar,https://link.coupang.com/a/fg2cJ4hoZg,app/data/barProductsData.json,/bars | /product/hymune-activebar-nuts | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
mymil-new-proteinbar,마이밀 뉴프로틴바,bar,https://link.coupang.com/a/fg2dxlvoXc,app/data/barProductsData.json,/bars | /product/mymil-new-proteinbar | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
myprotein-soft-lemon-earlgrey,마이프로틴 소프트 단백질바 (레몬 얼그레이),bar,https://link.coupang.com/a/fg2d57avQW,app/data/barProductsData.json,/bars | /product/myprotein-soft-lemon-earlgrey | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
myprotein-soft-caramel-choco,마이프로틴 소프트 단백질바 (카라멜 초코),bar,https://link.coupang.com/a/fg2eFA6KVE,app/data/barProductsData.json,/bars | /product/myprotein-soft-caramel-choco | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
myprotein-soft-strawberry-yogurt,마이프로틴 소프트 단백질바 (딸기 요거트),bar,https://link.coupang.com/a/fg2fgPewxM,app/data/barProductsData.json,/bars | /product/myprotein-soft-strawberry-yogurt | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
proteinbangatgan-harudanbaekbar-jetchococake,프로틴방앗간 하루단백바 (제트초코케이크),bar,https://link.coupang.com/a/fg2fSavbyu,app/data/barProductsData.json,/bars | /product/proteinbangatgan-harudanbaekbar-jetchococake | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
dryou-proteinbar-bite-crunch,닥터유 프로 단백질바 한입쏙 (크런치),bar,https://link.coupang.com/a/fg2gnglJZY,app/data/barProductsData.json,/bars | /product/dryou-proteinbar-bite-crunch | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
dryou-proteinbar-nuts,닥터유 단백질바 (견과),bar,https://link.coupang.com/a/fg2gS63kyG,app/data/barProductsData.json,/bars | /product/dryou-proteinbar-nuts | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
dryou-proteinbar-pro-bite-choco-classic,닥터유 프로 단백질바 한입쏙 (초코 클래식),bar,https://link.coupang.com/a/fg2ioKPOi4,app/data/barProductsData.json,/bars | /product/dryou-proteinbar-pro-bite-choco-classic | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
danbaekhani-protein-bar-choco-38,단백하니 프로틴바 (초코),bar,https://www.coupang.com/vp/products/8802152487?itemId=25631675250&vendorItemId=92621811720&q=%EB%8B%A8%EB%B0%B1%ED%95%98%EB%8B%88%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20(%EC%B4%88%EC%BD%94)&searchId=b7e3ca38724376&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyla392,app/data/barProductsData.json,/bars | /product/danbaekhani-protein-bar-choco-38 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
danbaekhani-protein-bar-signature-31,단백하니 프로틴바 시그니처,bar,https://www.coupang.com/vp/products/8802146213?itemId=25631627100&vendorItemId=92621759636&q=%EB%8B%A8%EB%B0%B1%ED%95%98%EB%8B%88+%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94+%EC%8B%9C%EA%B7%B8%EB%8B%88%EC%B2%98&searchId=eed4cf69728656&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmylbilt,app/data/barProductsData.json,/bars | /product/danbaekhani-protein-bar-signature-31 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
oneuldanbaek-milkchoco-strawberry-bar-48,오늘단백 밀크초코 스트로베리 바,bar,https://link.coupang.com/a/fg2kIuOQPQ,app/data/barProductsData.json,/bars | /product/oneuldanbaek-milkchoco-strawberry-bar-48 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
oneuldanbaek-milkchoco-cheesecake-bar-48,오늘단백 밀크초코 치즈케이크 바,bar,https://link.coupang.com/a/fg2luAbzlB,app/data/barProductsData.json,/bars | /product/oneuldanbaek-milkchoco-cheesecake-bar-48 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
oneuldanbaek-milkchoco-caramel-bar-48,오늘단백 밀크초코 카라멜 바,bar,https://link.coupang.com/a/fg2l1yzC8W,app/data/barProductsData.json,/bars | /product/oneuldanbaek-milkchoco-caramel-bar-48 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
oneuldanbaek-milkchoco-pistachio-bar-48,오늘단백 밀크초코 피스타치오 바,bar,https://link.coupang.com/a/fg2mRMldv2,app/data/barProductsData.json,/bars | /product/oneuldanbaek-milkchoco-pistachio-bar-48 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
danbaekhani-protein-bar-berry-30,단백하니 프로틴바 (베리),bar,https://www.coupang.com/vp/products/8802155167?itemId=26192923642&vendorItemId=93172255273&q=%EB%8B%A8%EB%B0%B1%ED%95%98%EB%8B%88+%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94+%28%EB%B2%A0%EB%A6%AC%29&searchId=2540a897729015&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyl9t83,app/data/barProductsData.json,/bars | /product/danbaekhani-protein-bar-berry-30 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
danbaekhani-protein-bar-peanutbutter-38,단백하니 프로틴바 (피넛버터),bar,https://www.coupang.com/vp/products/9183196271?itemId=27283149526&vendorItemId=94249810713,app/data/barProductsData.json,/bars | /product/danbaekhani-protein-bar-peanutbutter-38 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
danbaekhani-protein-bar-matcha-choco-38,단백하니 프로틴바 (말차초코),bar,https://www.coupang.com/vp/products/9238581579?itemId=27316846673&vendorItemId=94995221455,app/data/barProductsData.json,/bars | /product/danbaekhani-protein-bar-matcha-choco-38 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
labnosh-foodbar-mildchoco,랩노쉬 푸드바 마일드 초코,bar,,app/data/barProductsData.json,/bars | /product/labnosh-foodbar-mildchoco | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,MISSING_RAW_URL,No raw Coupang URL in product data.
labnosh-cookiebar-milktea-35,랩노쉬 단백쿠키바 밀크티,bar,https://link.coupang.com/a/fg2ra3wwpg,app/data/barProductsData.json,/bars | /product/labnosh-cookiebar-milktea-35 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
labnosh-cookiebar-blackcookie-35,랩노쉬 단백쿠키바 블랙쿠키,bar,https://link.coupang.com/a/fg2qdoyDpQ,app/data/barProductsData.json,/bars | /product/labnosh-cookiebar-blackcookie-35 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
labnosh-cookiebar-cookie-cream-35,랩노쉬 단백쿠키바 쿠키앤크림,bar,https://link.coupang.com/a/fg2rPsrAhU,app/data/barProductsData.json,/bars | /product/labnosh-cookiebar-cookie-cream-35 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
labnosh-cookiebar-peanutbutter-35,랩노쉬 단백쿠키바 피넛버터,bar,https://link.coupang.com/a/fg2swO2kYS,app/data/barProductsData.json,/bars | /product/labnosh-cookiebar-peanutbutter-35 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
cralo-plant-proteinbar,씨알로 식물성단백질바,bar,https://www.coupang.com/vp/products/6204369926?itemId=12329742710&vendorItemId=92437079941&q=%EC%94%A8%EC%95%8C%EB%A1%9C+%EC%8B%9D%EB%AC%BC%EC%84%B1%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94&searchId=61f0177e910252&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyl8rat,app/data/barProductsData.json,/bars | /product/cralo-plant-proteinbar | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
crown-highprotein-chocobar,크라운 고단백질초코바,bar,,app/data/barProductsData.json,/bars | /product/crown-highprotein-chocobar | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,MISSING_RAW_URL,No raw Coupang URL in product data.
calobye-daily-nuts-proteinbar,칼로바이 하루견과 단백질바,bar,https://link.coupang.com/a/fg2udlaKLQ,app/data/barProductsData.json,/bars | /product/calobye-daily-nuts-proteinbar | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
organica-ola-chewy-protein-bar-berry-almond-35,올가니카 올라 츄이프로틴바 (베리아몬드),bar,https://link.coupang.com/a/fg2vkuGroy,app/data/barProductsData.json,/bars | /product/organica-ola-chewy-protein-bar-berry-almond-35 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
kellogg-protein-granolabar-savory,켈로그 프로틴 그래놀라바 (고소한맛),bar,,app/data/barProductsData.json,/bars | /product/kellogg-protein-granolabar-savory | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,MISSING_RAW_URL,No raw Coupang URL in product data.
kellogg-proteinbark-nuts,켈로그 프로틴바K (견과),bar,https://link.coupang.com/a/fg2vSunljo,app/data/barProductsData.json,/bars | /product/kellogg-proteinbark-nuts | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
kellogg-proteinbark-caramel-nuts,켈로그 프로틴바K (카라멜&넛),bar,https://link.coupang.com/a/fg2yp1YmTk,app/data/barProductsData.json,/bars | /product/kellogg-proteinbark-caramel-nuts | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,1,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
kellogg-proteinbark-hazelnut-darkchoco,켈로그 프로틴바K (헤이즐넛&다크초코),bar,https://link.coupang.com/a/fg2yp1YmTk,app/data/barProductsData.json,/bars | /product/kellogg-proteinbark-hazelnut-darkchoco | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,1,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
dryou-proteinbar-mini-nuts,닥터유 단백질바 미니 (견과),bar,https://link.coupang.com/a/fg2zh5XV9w,app/data/barProductsData.json,/bars | /product/dryou-proteinbar-mini-nuts | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
organica-ola-chewy-protein-bar-peanut-cacao-35,올가니카 올라 츄이프로틴바 (피넛카카오),bar,https://link.coupang.com/a/fg2Ac4fOx2,app/data/barProductsData.json,/bars | /product/organica-ola-chewy-protein-bar-peanut-cacao-35 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
post-proteinbar-mini,포스트 단백질바 미니,bar,https://link.coupang.com/a/fg2AN90mC4,app/data/barProductsData.json,/bars | /product/post-proteinbar-mini | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
