No,slug,productName,coupangUrl,naverUrl,officialUrl
22,quest-nutrition-protein-bar-deep-chocolate-chip-cookie-dough-60,단백질바 (딥 초콜릿칩 쿠키도우),https://www.coupang.com/vp/products/8011816243?itemId=24520738215&vendorItemId=91533472466&q=%ED%80%98%EC%8A%A4%ED%8A%B8+%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94+%28%EB%94%A5+%EC%B4%88%EC%BD%9C%EB%A6%BF%EC%B9%A9+%EC%BF%A0%ED%82%A4%EB%8F%84%EC%9A%B0%29&searchId=fb30c3ef976465&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmylz43a,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%94%A5%20%EC%B4%88%EC%BD%9C%EB%A6%BF%EC%B9%A9%20%EC%BF%A0%ED%82%A4%EB%8F%84%EC%9A%B0)&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%94%A5%EB%94%94%EC%89%AC%20%EC%BF%A0%ED%82%A4%20%EC%95%A4%20%ED%81%AC%EB%A6%BC)&vertical=search,
29,quest-nutrition-protein-bar-deep-dish-cookie-cream-60,단백질바 (딥디쉬 쿠키 앤 크림),https://www.coupang.com/vp/products/8203795772?itemId=19443583332&vendorItemId=86554548810&q=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%94%A5%EB%94%94%EC%89%AC%20%EC%BF%A0%ED%82%A4%20%EC%95%A4%20%ED%81%AC%EB%A6%BC)&searchId=c4f208ff383663&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmylze2o,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EB%94%A5%20%EC%BF%A0%ED%82%A4%20%EC%95%A4%20%ED%81%AC%EB%A6%BC%2050g%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%2012%EA%B0%9C%EC%9E%85&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%94%A5%EB%94%94%EC%89%AC%20%EC%BF%A0%ED%82%A4%20%EC%95%A4%20%ED%81%AC%EB%A6%BC)&vertical=search,
19,quest-nutrition-protein-bar-double-chocolate-chunk-60,단백질바 (더블 초콜릿 청크),https://www.coupang.com/vp/products/7353267098?itemId=8513501643&vendorItemId=3273007281&pickType=COU_PICK&q=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%8D%94%EB%B8%94%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EC%B2%AD%ED%81%AC)&searchId=840efd2e998015&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmylzn21,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%8D%94%EB%B8%94%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EC%B2%AD%ED%81%AC)&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EB%94%A5%20%EC%BF%A0%ED%82%A4%20%EC%95%A4%20%ED%81%AC%EB%A6%BC%2050g%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%2012%EA%B0%9C%EC%9E%85&vertical=search,
23,quest-nutrition-protein-bar-lemon-cake-60,단백질바 (레몬 케이크),https://www.coupang.com/vp/products/8290754918?itemId=26512521916&vendorItemId=94573956947&q=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%A0%88%EB%AA%AC%20%EC%BC%80%EC%9D%B4%ED%81%AC)&searchId=ef6a40b11003362&sourceType=search&itemsCount=36&searchRank=0&rank=0,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%A0%88%EB%AA%AC%20%EC%BC%80%EC%9D%B4%ED%81%AC)&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%8D%94%EB%B8%94%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EC%B2%AD%ED%81%AC)&vertical=search,
24,quest-nutrition-protein-bar-mint-chocolate-chunk-60,단백질바 (민트 초콜릿 청크),https://www.coupang.com/vp/products/7608302172?itemId=26026308930&vendorItemId=95043303588&q=%ED%80%98%EC%8A%A4%ED%8A%B8+%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94+%28%EB%AF%BC%ED%8A%B8+%EC%B4%88%EC%BD%9C%EB%A6%BF+%EC%B2%AD%ED%81%AC%29&searchId=b00f3c1c987624&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmym093s,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%AF%BC%ED%8A%B8%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EC%B2%AD%ED%81%AC)&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%A0%88%EB%AA%AC%20%EC%BC%80%EC%9D%B4%ED%81%AC)&vertical=search,
21,quest-nutrition-protein-bar-oatmeal-chocolate-chip-60,단백질바 (오트밀 초콜릿 칩),https://www.coupang.com/vp/products/9443502489?itemId=28088958477&vendorItemId=95045300508&q=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%98%A4%ED%8A%B8%EB%B0%80%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EC%B9%A9)&searchId=baa32a251008710&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmym0kx8,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%98%A4%ED%8A%B8%EB%B0%80%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EC%B9%A9)&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%AF%BC%ED%8A%B8%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EC%B2%AD%ED%81%AC)&vertical=search,
30,quest-nutrition-protein-bar-smores-60,단백질바 (스모어),https://www.coupang.com/vp/products/5546189150?itemId=13705624022&vendorItemId=3180840275&pickType=COU_PICK&q=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%8A%A4%EB%AA%A8%EC%96%B4)&searchId=2c63dd3c1008697&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmym0uo6,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%8A%A4%EB%AA%A8%EC%96%B4)&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%98%A4%ED%8A%B8%EB%B0%80%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EC%B9%A9)&vertical=search,
28,quest-nutrition-protein-bar-white-chocolate-raspberry-60,단백질바 (화이트 초콜릿 라즈베리),https://www.coupang.com/vp/products/8203768035?itemId=24520725276&vendorItemId=91533460244&q=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%ED%99%94%EC%9D%B4%ED%8A%B8%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EB%9D%BC%EC%A6%88%EB%B2%A0%EB%A6%AC)&searchId=088fd3601016273&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmym13sa,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%ED%99%94%EC%9D%B4%ED%8A%B8%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EB%9D%BC%EC%A6%88%EB%B2%A0%EB%A6%AC)&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%8A%A4%EB%AA%A8%EC%96%B4)&vertical=search,
39,selex-proteinbar-berryoat,프로틴바 베리오트,https://www.coupang.com/vp/products/6925112745?itemId=18626017279&vendorItemId=85761396304&q=%EC%85%80%EB%A0%89%EC%8A%A4+%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94+%EB%B2%A0%EB%A6%AC%EC%98%A4%ED%8A%B8&searchId=61538ada1018117&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmym1hw9,https://search.shopping.naver.com/search/all?query=%EC%85%80%EB%A0%89%EC%8A%A4%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EB%B2%A0%EB%A6%AC%EC%98%A4%ED%8A%B8&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%ED%99%94%EC%9D%B4%ED%8A%B8%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EB%9D%BC%EC%A6%88%EB%B2%A0%EB%A6%AC)&vertical=search,https://brand.naver.com/selex/category/8dad6b63c9314e51921ff5c3af1d0586?cp=1
16,syntha6-crispy-choco,프로틴 키리스프 단백질바 (초콜릿 크런치),https://www.coupang.com/vp/products/7164823921?itemId=18038351400&vendorItemId=3074885957&sourceType=srp_product_ads&clickEventId=09bd9ef0-2433-11f1-8b9b-513c628434e6&korePlacement=15&koreSubPlacement=1&clickEventId=09bd9ef0-2433-11f1-8b9b-513c628434e6&korePlacement=15&koreSubPlacement=1&traceId=mmym1wtu,https://search.shopping.naver.com/search/all?query=%ED%94%84%EB%A1%9C%ED%8B%B4%20%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%94%84%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%B4%88%EC%BD%9C%EB%A6%BF%20%ED%81%AC%EB%9F%B0%EC%B9%98)&prevQuery=%ED%94%84%EB%A1%9C%ED%8B%B4%20%ED%82%A4%EB%A6%AC%EC%8A%A4%ED%94%84%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%B4%88%EC%BD%9C%EB%A6%BF%20%ED%81%AC%EB%9F%B0%EC%B9%98)&vertical=search,
38,thedanbaek-crunchbar-choco,크런치바 (초코),https://www.coupang.com/vp/products/7480831330?itemId=20323061243&vendorItemId=77244925095&pickType=COU_PICK&q=%EB%8D%94%EB%8B%A8%EB%B0%B1+%ED%81%AC%EB%9F%B0%EC%B9%98%EB%B0%94+%28%EC%B4%88%EC%BD%94%29&searchId=7f8770e61024834&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmym2c8i,https://search.shopping.naver.com/search/all?query=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%ED%81%AC%EB%9F%B0%EC%B9%98%EB%B0%94%20(%EC%B4%88%EC%BD%94)&prevQuery=%ED%81%AC%EB%9F%B0%EC%B9%98%EB%B0%94%20(%EC%B4%88%EC%BD%94)&vertical=search,https://brand.naver.com/binggrae/category/049c9ae6a1d6408fa9162ecf9c2cf05d?cp=1
40,thedanbaek-crunchbar-peanutbutter,크런치바 (피넛버터),https://www.coupang.com/vp/products/7493180080?itemId=25380297317&vendorItemId=83394283734&q=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%ED%81%AC%EB%9F%B0%EC%B9%98%EB%B0%94%20(%ED%94%BC%EB%84%9B%EB%B2%84%ED%84%B0)&searchId=776dc5d81032684&sourceType=search&itemsCount=36&searchRank=0&rank=0,https://search.shopping.naver.com/search/all?query=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%ED%81%AC%EB%9F%B0%EC%B9%98%EB%B0%94%20(%EC%B4%88%EC%BD%94)&prevQuery=%ED%81%AC%EB%9F%B0%EC%B9%98%EB%B0%94%20(%EC%B4%88%EC%BD%94)&vertical=search,https://brand.naver.com/binggrae/category/049c9ae6a1d6408fa9162ecf9c2cf05d?cp=1
41,thedanbaek-mildbar-almondcookie,마일드바 (아몬드쿠키),https://www.coupang.com/vp/products/7493175366?itemId=19597641195&vendorItemId=83394361334&q=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%A7%88%EC%9D%BC%EB%93%9C%EB%B0%94%20(%EC%95%84%EB%AA%AC%EB%93%9C%EC%BF%A0%ED%82%A4)&searchId=0f0070bd1016661&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmym2x34,https://search.shopping.naver.com/search/all?query=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%A7%88%EC%9D%BC%EB%93%9C%EB%B0%94%20(%EC%95%84%EB%AA%AC%EB%93%9C%EC%BF%A0%ED%82%A4)&prevQuery=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%ED%81%AC%EB%9F%B0%EC%B9%98%EB%B0%94%20(%EC%B4%88%EC%BD%94)&vertical=search,https://brand.naver.com/binggrae/category/049c9ae6a1d6408fa9162ecf9c2cf05d?cp=1
72,labnosh-cookiebar-milktea-35,단백쿠키바 밀크티,,,
73,labnosh-cookiebar-blackcookie-35,단백쿠키바 블랙쿠키,,,
74,labnosh-cookiebar-cookie-cream-35,단백쿠키바 쿠키앤크림,,,
75,labnosh-cookiebar-peanutbutter-35,단백쿠키바 피넛버터,,,
76,selex-protein-nutsbar,프로틴 너츠바,,,
77,oneuldanbaek-milkchoco-strawberry-bar-48,밀크초코 스트로베리 바,,,
78,oneuldanbaek-milkchoco-cheesecake-bar-48,밀크초코 치즈케이크 바,,,
79,oneuldanbaek-milkchoco-caramel-bar-48,밀크초코 카라멜 바,,,
80,oneuldanbaek-milkchoco-pistachio-bar-48,밀크초코 피스타치오 바,,,
